function	P10F2	P10F3	P10F4	P1F1	P1F2	P1F3	P1F4	P1F5	P2F3	P3F1	P3F2	P3F3	P3F4	P3F5	P4F1	P4F2	P4F3	P4F4	P4F5	P5F1	P5F2	P5F3	P5F4	P5F5	P6F1	P6F2	P6F3	P6F4	P7F1	P7F2	P7F3	P7F4	P7F5	P8F1	P8F2	P8F3	P8F4	P9F1	P9F2	P9F3	P9F4	P9F5
1.2.3.3-RXN	19.67	0.0	32.34	54.99	51.17	62.5	60.17	97.05	26.0	43.33	7.5	38.0	39.5	37.67	0.0	26.84	30.0	21.0	20.17	41.66	32.67	32.67	70.94	46.28	5.0	24.17	41.34	44.83	29.67	45.17	82.33	41.33	33.0	44.84	59.51000000000001	18.17	10.5	38.16	55.38	43.84	81.84	42.67
1.2.4.4-RXN	4790.5700000000015	0.0	3078.390000000001	3556.9300000000007	2794.76	2703.3099999999995	3638.12	4664.52	5355.740000000002	2137.0	192.8	2181.71	2331.91	2973.46	3.0	6081.690000000002	5352.86	3414.7200000000007	4702.930000000001	2390.8	4372.19	3872.14	3706.7300000000014	2673.86	1643.34	6016.380000000003	2761.59	7802.460000000001	2073.04	2780.41	3502.610000000001	1827.67	2073.93	5058.440000000001	5918.850000000002	4103.52	2975.24	1997.18	3062.99	2524.3499999999995	3783.58	1430.38
1.2.7.4-RXN	53.0	0.0	47.25	177.25	171.27	197.5	211.5	268.52	224.83	60.75	13.8	104.5	147.5	166.85	0.0	111.25	64.75	148.75	31.8	108.55	123.0	140.7	170.52	94.8	65.5	51.3	244.0	87.75	58.45	79.5	236.0	101.2	87.5	70.5	72.3	38.0	132.92000000000002	52.5	89.0	76.25	237.23	102.0
1.2.7.5-RXN	288.83	0.0	246.67	499.91	501.38	570.5799999999998	631.83	703.47	903.82	184.84	48.5	352.83	615.8399999999998	433.41	0.0	411.0	347.17	526.5	153.5	859.75	857.75	1034.0	523.04	320.16	275.25	303.0	875.83	250.5	189.5	278.25	669.9200000000002	298.82	226.83	418.5	346.0800000000001	179.75	543.52	205.08	421.41	273.5	709.78	281.74999999999994
1.2.7.6-RXN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	1.0	3.0	1.0	1.0	0.0	1.5	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.7.7-RXN	29.0	0.0	32.0	98.0	105.5	143.5	157.5	168.5	53.5	25.0	7.5	50.0	105.5	94.0	0.0	54.5	61.0	35.0	36.5	52.0	32.0	45.0	96.5	111.5	4.0	19.5	135.0	19.5	62.0	58.5	172.0	85.0	60.0	43.5	42.5	44.5	24.0	34.5	97.5	40.5	191.5	87.0
1.2.7.8-RXN	3000.6	2.0	2093.890000000001	3995.840000000001	2744.5400000000004	3096.55	4193.45	4806.75	4551.25	1901.93	319.92	2413.610000000001	2540.61	3107.19	8.0	5980.1399999999985	3550.94	2763.59	3995.79	2406.3	3234.5400000000004	3311.99	3675.72	2179.07	1211.67	5229.08	2748.09	3995.29	1741.4400000000005	2792.4200000000005	3790.34	1874.14	1690.34	3432.83	3185.46	2942.51	2361.53	1923.77	2897.7900000000004	2233.890000000001	4395.36	1892.95
1.2.99.7-RXN	19.0	0.0	6.5	61.5	56.88	64.0	85.5	87.88	49.83	17.0	6.9	31.0	45.75	55.97	0.0	42.0	15.25	24.5	8.4	34.9	49.25	38.6	53.38	38.65	9.0	17.15	62.5	9.0	17.1	17.0	74.75	38.35	26.0	14.5	18.9	13.5	19.17	12.75	31.5	11.5	87.62	39.0
1.20.1.1-RXN	11.0	0.0	11.0	10.67	2.34	7.67	18.66	13.0	13.5	0.0	0.0	7.0	2.0	18.0	0.0	250.33	93.0	3.67	216.0	4.0	11.67	3.5	6.67	10.0	8.0	227.17	9.0	63.0	1.0	1.5	8.0	6.0	4.67	16.5	19.0	4.33	0.0	5.0	8.0	6.0	6.17	2.17
1.20.98.1-RXN	1.0	0.0	0.0	11.0	6.34	9.84	9.84	5.0	0.0	27.0	0.0	15.5	4.0	5.0	0.0	79.5	0.0	0.0	0.0	7.5	16.0	26.0	37.0	42.0	1.0	11.0	2.0	0.0	44.0	65.5	2.0	5.0	16.5	4.0	9.5	5.0	3.0	5.0	32.0	22.5	7.0	2.34
1.21.4.1-RXN	29.0	0.0	14.0	6.0	5.0	3.0	3.0	0.0	25.0	8.0	0.0	0.0	13.0	0.0	0.0	26.0	11.0	8.0	23.0	16.0	106.0	14.0	3.0	4.0	3.0	16.0	22.0	5.0	0.0	7.0	4.0	2.0	0.0	17.0	23.0	34.0	7.0	2.0	6.0	4.0	0.0	3.0
1.21.4.4-RXN	4.0	0.0	0.0	14.0	0.0	16.0	26.0	16.0	16.0	8.0	0.0	0.0	18.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	32.0	0.0	8.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	10.0	10.0	8.0	12.0
1.3.1.19-RXN	4.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0
1.3.1.25-RXN	212.77	0.0	164.17	103.58	67.07	85.76	100.17	160.19	82.78	92.07	12.23	97.25	125.83	126.23	0.0	664.5100000000001	301.88	81.5	716.71	143.74	278.57	262.23	119.91	68.0	29.0	950.45	62.33	201.49	47.33	60.91	89.28	53.0	55.0	147.95000000000005	685.0	305.17	39.17	91.98	132.42000000000002	131.89	104.41	46.92
1.3.1.49-RXN	7.5	0.0	8.0	1.5	3.5	3.0	6.5	8.0	1.5	3.0	0.0	7.0	0.0	2.5	0.0	13.5	8.0	0.0	8.0	4.5	8.0	8.0	6.0	3.0	0.0	7.5	4.5	2.5	10.5	6.0	4.0	2.5	3.0	11.0	14.5	5.5	3.0	3.0	4.5	2.0	4.0	0.0
1.3.1.53-RXN	12.0	0.0	0.0	1.0	9.67	4.0	1.33	3.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.17	0.0	8.0	12.0	16.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.17	2.17
1.3.1.54-RXN	1290.94	2.0	885.8399999999998	4451.52	2758.7500000000005	6691.0	2324.350000000001	5846.05	1212.41	853.01	1485.5500000000004	1916.8	2233.13	5896.5700000000015	0.0	2455.51	1513.9399999999994	680.4200000000002	1808.6600000000005	1164.05	1584.57	1573.34	1656.61	1240.84	310.0	2339.45	666.0100000000001	988.24	779.02	1713.79	1366.46	663.1000000000001	808.5	2918.55	1688.7400000000002	1241.59	801.13	1770.34	1785.19	1487.2199999999993	2523.82	1648.2800000000002
1.3.1.56-RXN	5.17	0.0	1.5	7.33	5.17	7.17	4.17	17.67	6.0	7.5	0.83	14.83	0.33	11.83	0.0	30.33	8.33	0.0	28.0	2.67	0.67	1.5	9.83	7.17	3.83	42.33	3.83	4.5	0.5	7.33	6.17	1.0	4.0	1.83	4.67	8.0	0.0	16.5	18.5	11.83	4.5	6.0
1.3.1.64-RXN	12.0	0.0	0.67	29.66	1.33	5.34	9.67	21.67	6.5	9.34	0.0	3.34	1.6700000000000002	19.5	0.0	24.01	8.0	2.17	10.33	17.009999999999998	31.83	36.67	11.99	11.33	1.34	10.66	2.0	23.65	2.66	2.33	4.99	4.0	6.66	14.84	10.33	5.01	1.34	5.33	7.34	2.99	14.16	5.51
1.3.1.9-RXN	9091.55	6.0	6190.070000000002	11775.53	8093.090000000001	12492.69	9978.61	14992.930000000002	11247.59	4498.83	1937.6400000000006	6317.620000000003	6728.7400000000025	11629.0	14.0	14355.29	10672.72	6982.800000000001	10307.740000000002	6991.41	10578.31	9736.97	8912.990000000002	6127.69	3200.09	12759.11	5952.530000000002	10759.31	4682.17	7426.820000000002	8705.380000000001	4462.930000000001	4389.130000000001	11662.2	11286.150000000005	8530.849999999999	6352.200000000002	5401.03	7459.979999999999	6057.979999999999	10433.85	4904.8600000000015
1.3.7.5-RXN	71.0	2.0	67.0	3377.0	2090.0	5897.0	1391.0	4574.0	59.0	111.0	1393.0	1219.0	1636.0	5050.0	0.0	167.0	103.0	41.0	30.0	179.0	224.0	285.0	254.0	439.0	17.0	30.0	73.0	14.0	124.0	211.5	193.0	99.0	153.0	1567.0	70.0	25.0	139.0	1065.0	952.0	696.0	1395.0	1210.0
1.3.99.15-RXN	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.3.99.16-RXN	9332.24	4.0	6203.910000000003	7639.609999999999	4572.700000000002	5066.16	6506.730000000001	8490.25	8161.520000000002	4217.240000000002	565.79	5037.560000000001	4031.52	5608.78	8.0	14553.54	10804.770000000002	4924.37	11935.87	5072.33	9738.7	9728.49	8063.63	4795.6799999999985	2200.01	15020.680000000002	4109.910000000002	8267.109999999999	3457.53	5835.950000000002	6738.88	3862.990000000001	3922.410000000001	10109.08	11288.250000000005	9037.05	4380.97	4251.92	6188.209999999999	5492.65	7170.9	2970.09
1.3.99.23-RXN	200.5	0.0	163.0	98.67	67.17	114.67	128.82999999999998	154.0	210.5	25.5	11.0	48.5	66.5	94.5	0.0	177.82999999999996	257.17	150.5	221.67	76.5	189.17	166.83	90.17	35.0	61.5	183.34	89.5	1202.0	18.0	52.0	61.5	29.5	51.67	250.67	307.5	274.16	134.0	55.0	56.5	62.0	128.5	49.5
1.3.99.5-RXN	8.0	0.0	9.0	14.33	2.0	3.0	2.0	5.0	2.0	0.0	0.0	3.5	2.0	6.0	0.0	15.5	13.0	12.0	15.0	0.33	0.0	0.0	3.0	2.0	3.0	10.0	2.0	2.0	0.0	0.0	2.0	0.33	1.0	26.0	13.0	17.0	9.5	1.33	0.33	1.67	3.0	0.0
1.4.1.11-RXN	142.2	0.0	98.52	93.83	84.34	119.84	121.0	148.68	101.02	93.84	0.0	64.01	79.69000000000003	93.69	0.0	196.35	151.83	61.17	80.03000000000002	83.33	124.85	100.69	128.68	90.51	39.0	98.86	129.52	33.25	57.84	67.69000000000001	132.03	65.68	108.69	153.01000000000005	206.53999999999996	122.66	55.68	48.85	85.01	56.18	166.17999999999995	37.84
1.4.1.21-RXN	465.52	0.0	362.5	550.6600000000002	294.24	326.61	422.59	594.3700000000001	566.2	217.82	60.73	378.35	337.75	437.38	0.0	1041.1799999999996	741.2300000000001	389.42	963.63	962.41	1168.17	1103.92	461.41	236.42	170.50000000000003	1065.96	301.98	454.66	158.88	274.08000000000004	384.2	217.5	224.83	575.7	454.17	521.1700000000002	309.17	295.75	451.0	390.56	503.75000000000006	216.26
1.4.3.19-RXN	2469.370000000001	2.0	1592.89	2386.03	1462.5100000000002	1558.44	2167.59	2871.79	2226.8	1414.08	158.15	1451.5800000000004	1174.5100000000002	1776.2899999999993	4.0	3802.41	2588.74	1417.9700000000007	2848.660000000001	1648.42	2816.850000000001	2396.2200000000007	2597.130000000001	1654.7900000000006	649.6800000000002	3783.880000000001	1243.12	1956.1000000000006	1523.78	2545.140000000001	2456.25	1268.85	1322.8800000000006	2443.820000000001	2743.510000000001	2312.4100000000008	1337.89	1244.8799999999997	1830.25	1534.9200000000005	2115.2699999999995	891.1999999999998
1.4.3.20-RXN	3.0	0.0	9.0	4.0	8.0	4.0	1.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	86.0	35.0	1.0	106.0	14.0	37.0	49.0	7.0	8.0	2.0	192.0	0.0	0.0	3.0	5.0	6.0	1.0	3.0	8.0	43.0	5.0	0.0	0.0	3.0	3.0	5.0	1.0
1.4.99.5-RXN	36.21	0.0	9.99	12.75	11.3	6.75	15.51	23.7	5.65	2.3	0.8	0.0	0.75	9.55	0.0	11.6	9.05	0.0	12.0	8.3	15.0	16.5	1.5	0.0	0.0	33.6	1.5	31.5	2.3	5.25	0.4	0.0	0.0	1.15	28.5	9.0	0.0	0.75	5.25	6.0	6.75	11.25
1.5.1.20-RXN	5358.969999999998	6.0	3604.37	8461.65	5906.790000000001	10019.34	6880.040000000001	11167.56	6995.82	2864.1800000000007	1734.9300000000005	4519.050000000001	4814.990000000002	9248.339999999998	7.0	8161.8200000000015	6232.390000000001	4424.140000000001	5814.84	4064.740000000001	6502.04	5884.350000000001	5638.06	4152.58	2057.43	7198.730000000001	3872.1900000000014	6272.58	2869.600000000001	4291.55	5689.780000000002	2956.52	2757.610000000001	7416.0700000000015	6531.85	4802.34	4019.39	3805.37	5191.91	4026.12	6860.03	3464.930000000001
1.5.1.24-RXN	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.0	0.0	0.0	0.0	0.0	0.33	0.33	0.67	0.0	0.0
1.5.1.25-RXN	29.0	0.0	18.0	41.0	29.0	33.0	30.0	33.0	27.0	7.0	2.0	21.0	22.0	18.0	0.0	59.0	43.0	35.0	19.0	18.0	7.0	15.0	18.0	11.0	9.0	33.0	49.0	182.0	12.0	10.0	37.0	15.0	11.0	33.0	37.0	29.0	14.0	9.0	7.0	12.0	53.0	28.0
1.5.1.28-RXN	259.5	0.0	203.5	293.5	114.5	128.0	153.0	259.0	282.33	131.5	15.5	139.5	186.0	137.0	0.0	598.3299999999998	321.0	149.0	577.5	183.5	275.0	228.0	235.0	132.5	71.0	792.17	124.5	541.5	88.5	83.5	150.5	67.5	93.0	310.0	235.5	412.5	132.5	122.0	148.5	117.5	185.0	76.5
1.5.1.34-RXN	266.59	0.0	190.83	101.19	93.67	76.67	106.08	141.5	56.2	53.75	17.459999999999994	107.28	98.58	91.51	0.0	501.96	376.58	45.75	405.13	767.67	793.87	993.75	132.77	93.32	28.83	437.83	54.48	22.5	77.75	226.58	160.45999999999995	78.0	77.5	281.8300000000001	334.47	265.0	28.3	74.34	145.89	119.03	92.25	33.54
1.5.1.7-RXN	645.2400000000001	0.0	353.8300000000001	865.6700000000002	724.63	825.24	966.42	1199.42	1101.34	340.19000000000005	54.58	518.34	528.66	765.7699999999999	0.0	1069.83	688.5	697.5	646.59	504.92	620.42	616.42	711.3700000000001	529.84	337.25	838.75	646.1000000000001	746.7400000000001	406.5	670.9300000000002	921.52	432.58	365.42	556.08	677.67	512.5	644.42	418.84	658.5799999999998	577.91	985.78	443.27
1.5.1.8-RXN	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
1.5.1.9-RXN	3.0	0.0	2.0	0.0	2.0	0.0	7.0	3.0	3.0	2.0	0.2	1.6	0.0	0.0	0.0	4.5	9.17	3.0	2.67	3.0	2.5	4.0	10.0	2.0	0.0	3.33	0.67	1.25	0.0	0.0	0.0	2.0	0.0	2.0	4.0	4.0	2.0	3.0	1.1	0.0	2.0	0.0
1.5.5.1-RXN	2651.42	2.0	1771.34	2344.41	1601.85	1785.34	2434.9300000000007	3012.5600000000004	2921.12	1388.57	176.89	1555.34	1478.0899999999995	1985.72	4.0	4284.75	2868.72	1843.75	3285.140000000001	1963.42	3372.01	3017.31	2724.27	1713.02	839.66	4275.86	1304.42	3101.31	1332.7300000000002	2268.58	2546.030000000001	1356.4099999999996	1295.0	2928.88	3204.2700000000004	2395.2700000000004	1657.17	1413.9799999999998	1977.05	1731.84	2485.68	1059.52
1.5.8.1-RXN	96.0	0.0	17.0	33.5	16.0	20.5	31.0	27.5	30.0	3.0	2.0	18.0	19.0	31.5	0.0	68.5	134.5	21.0	109.5	2.5	14.5	8.0	19.0	19.0	6.5	86.0	8.0	304.0	13.0	14.0	25.0	5.5	1.5	19.0	31.0	47.5	8.5	16.0	46.0	23.0	32.5	15.5
1.5.8.2-RXN	96.0	0.0	17.0	33.5	16.0	20.5	31.0	27.5	30.0	3.0	2.0	18.0	19.0	31.5	0.0	68.5	134.5	21.0	109.5	2.5	14.5	8.0	19.0	19.0	6.5	86.0	8.0	304.0	13.0	14.0	25.0	5.5	1.5	19.0	31.0	47.5	8.5	16.0	46.0	23.0	32.5	15.5
1.5.99.9-RXN	7.0	0.0	9.0	34.0	51.5	47.5	60.5	60.5	24.5	13.0	2.5	13.0	38.5	42.0	0.0	10.5	11.0	11.0	5.5	18.0	18.0	15.0	30.5	21.5	2.0	4.5	72.0	6.5	16.0	24.5	55.0	26.0	23.0	6.5	11.5	3.5	8.0	14.5	32.5	23.5	68.5	32.0
1.6.4.4-RXN	6634.640000000001	6.0	4357.49	6656.019999999999	4667.98	4929.53	6769.280000000002	8067.89	8573.010000000002	3353.620000000001	435.01	4048.85	3807.5	5323.03	11.0	10953.99	8248.98	5558.880000000001	9254.660000000002	5059.81	9197.03	8100.010000000001	6407.330000000003	4454.5	2610.25	12131.96	4311.850000000001	5899.68	3592.88	5162.8200000000015	6432.830000000003	3560.330000000001	3295.740000000001	6894.01	8191.350000000002	6281.84	4789.46	3290.05	5477.6399999999985	4227.6100000000015	6635.56	2837.910000000001
1.7.2.2-RXN	203.5	0.0	157.5	569.5	523.25	596.5	746.95	770.9	807.03	235.0	33.2	352.7	450.0	469.17	0.0	696.5	341.0	543.5	180.5	333.0	344.95	394.0	483.4	353.9	213.0	281.0	639.4	141.5	243.0	258.0	747.0	351.0	274.5	255.0	217.8	162.0	450.47	234.3	374.43	269.2	846.25	307.5
1.7.2.3-RXN	171.0	0.0	225.5	28.25	42.75	33.0	51.65	46.8	32.4	18.0	2.4	42.4	16.0	24.34	0.0	280.79	426.29	21.5	219.5	1749.0	1462.65	1973.0	48.3	17.8	8.0	328.7100000000001	21.8	13.0	36.5	78.5	26.0	21.5	26.5	306.0	203.6	102.0	15.89	11.6	69.7	48.9	34.75	26.0
1.7.7.2-RXN	598.5	2.0	389.17	3715.67	2306.67	6123.33	1695.5	4964.0	342.17	259.17	1422.0	1441.84	1773.33	5359.5	3.0	695.0	803.8399999999998	202.5	717.34	441.0	926.5	825.8299999999998	563.5	669.0	75.0	854.34	241.17	1519.5	220.67	414.67	444.17	239.0	299.5	2143.34	751.5	589.5000000000001	262.0	1295.17	1325.0	1010.83	1708.5	1324.5
1.8.1.15-RXN	62.0	0.0	58.0	86.22	75.0	54.5	80.0	151.5	5.0	105.0	7.22	64.44	10.0	98.22	0.0	63.0	79.5	15.0	30.0	17.0	36.0	48.0	140.0	99.0	10.0	52.0	7.0	38.0	61.0	93.0	57.0	35.0	72.0	74.0	77.0	56.0	12.0	86.0	117.0	95.33	66.5	23.0
1.8.1.4-RXN	10687.75	8.0	7305.27	13157.2	9020.570000000003	13431.56	11502.15	17144.160000000003	12926.540000000005	5668.130000000001	2057.51	7430.550000000001	7333.650000000002	12996.87	18.0	16308.830000000002	12296.96	8337.77	12537.68	7844.84	12383.56	11502.56	10896.38	7383.1	3766.94	15843.32	6512.31	11649.840000000002	5660.5	8458.61	10170.630000000003	5284.3600000000015	5325.730000000001	13492.37	13308.550000000005	9629.44	7411.6500000000015	6641.84	9235.67	7382.92	11453.99	5316.480000000001
1.8.4.12-RXN	7813.93	6.0	5232.9000000000015	10992.64	7324.41	11588.020000000002	8695.610000000002	13891.83	9456.200000000004	4144.6500000000015	1869.4300000000005	5764.920000000001	5958.0300000000025	10929.03	10.0	11871.52	9405.55	5989.160000000002	9178.47	5628.76	9584.54	8759.42	7769.009999999998	5612.84	2694.96	11335.94	5224.380000000001	10378.82	4358.590000000001	6673.470000000001	7394.880000000001	3842.87	3895.8100000000013	9935.950000000004	9193.910000000002	7240.74	5378.410000000002	5021.82	7114.3899999999985	5706.88	9030.92	4297.120000000002
1.8.4.8-RXN	4737.85	6.0	3286.9800000000005	8118.029999999999	5420.27	9421.26	6065.580000000001	10470.03	6112.68	2693.580000000001	1687.7500000000002	3987.8300000000013	4287.43	8818.17	7.0	7565.0	5684.22	3873.05	5558.880000000001	3280.4200000000005	5666.14	4977.31	5110.6500000000015	3778.77	1808.2599999999993	6971.770000000001	3175.6900000000014	4854.84	2900.760000000001	4353.060000000001	4810.870000000001	2488.9300000000007	2578.960000000001	6693.590000000001	5870.320000000002	4387.09	3540.890000000001	3520.220000000001	4671.129999999999	3705.3900000000012	6298.71	3163.9200000000014
1.8.5.2-RXN	635.4499999999998	0.0	450.44	748.3899999999999	430.47	464.51	526.2400000000001	812.4399999999998	631.4599999999998	484.25999999999993	17.64	318.66	257.88	477.82000000000005	0.0	936.1	834.46	427.92	719.2	322.0800000000001	586.43	651.7800000000002	625.0600000000002	431.2600000000001	184.50000000000003	900.72	382.52	1529.25	488.2600000000001	718.0699999999998	479.4500000000001	211.93	389.86000000000007	753.1800000000002	811.54	651.99	367.93	327.65	443.93000000000006	438.92000000000013	619.05	203.34
1.8.98.1-RXN	342.75	0.0	267.25	1064.5	1123.39	1353.5	1622.0	1632.14	1427.0	307.75	68.9	763.5	1094.75	981.55	0.0	660.25	424.25	968.25	212.9	597.15	719.25	847.1	945.14	660.15	403.0	402.15	1583.0	360.0	387.85	597.5	1444.75	669.35	477.5	329.0	354.4	240.0	866.75	420.25	752.0	528.75	1558.11	725.0
13-PROPANEDIOL-DEHYDROGENASE-RXN	24.5	0.0	28.5	36.25	35.5	28.75	23.5	28.11	82.41	15.27	4.15	20.5	23.75	35.48	0.0	284.5	123.75	58.75	227.65	67.9	90.25	113.85	28.5	17.9	33.25	247.9	41.43	13.75	9.85	11.68	51.93	22.35	17.25	47.5	49.4	24.0	40.59	16.5	25.25	24.25	54.75	20.43
1PFRUCTPHOSN-RXN	668.01	0.0	473.59000000000015	525.7900000000002	344.34	423.59000000000015	523.9699999999998	796.03	451.59	380.64	27.53	289.41	190.17999999999995	427.1	0.0	1424.0199999999993	1046.1800000000003	370.86	1214.71	433.91000000000014	487.27	555.29	644.3700000000001	392.0	133.85000000000002	1562.6800000000005	216.84	523.9000000000002	238.38000000000005	481.08	478.92	257.0	244.18999999999997	660.8800000000001	1149.3200000000004	606.3100000000002	289.45	366.83	521.23	391.93	437.92	165.57000000000005
1TRANSKETO-RXN	9986.160000000002	6.0	6681.910000000003	13341.6	9011.450000000004	13488.62	10916.22	16726.249999999996	12900.330000000002	5496.97	2019.65	7268.7800000000025	7478.080000000003	12874.72	13.0	16518.39	12968.6	7928.06	12382.79	8102.120000000001	13354.12	11794.070000000003	10228.69	7029.560000000001	3596.28	15448.51	6899.880000000001	13591.87	5420.440000000001	8006.2800000000025	9626.120000000004	5007.620000000001	4961.980000000001	12709.29	11817.990000000005	9292.009999999998	7100.490000000002	6335.81	9013.81	7130.690000000001	11665.88	5487.74
2-CHLOROBENZOATE-12-DIOXYGENASE-RXN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2-DEHYDROPANTOATE-REDUCT-RXN	5204.980000000001	2.0	3613.95	5484.71	3256.5600000000013	3452.84	4574.06	6091.39	6535.1100000000015	2927.22	372.29	3296.13	3038.91	4016.3299999999986	7.0	8940.1	5977.7	4220.8499999999985	6833.080000000001	3795.2	6184.280000000002	5100.4299999999985	5362.230000000001	3344.02	1897.01	8389.6	3054.37	5551.8600000000015	2443.58	4013.93	4325.25	2406.8699999999994	2615.9299999999994	6051.719999999998	6046.290000000003	5432.5	3545.85	2811.3099999999995	3962.63	3325.5600000000004	4996.59	2056.67
2-ENOATE-REDUCTASE-RXN	0.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	0.0	5.0	2.0	4.0	0.0	3.0	0.0	0.0	0.0	3.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	3.0
2-FUROATE--COA-LIGASE-RXN	54.17	0.0	26.5	194.66000000000003	35.5	38.34	51.34	117.89	34.0	141.17000000000004	15.83	101.0	17.0	75.83	0.0	179.5	53.33	26.5	170.0	92.51	220.67	209.5	155.94	74.61	20.0	208.66000000000003	10.83	82.66	30.83	99.83	79.5	42.0	89.83	41.5	50.17	16.67	20.67	98.5	108.39	136.99	65.83	23.67
2-HALOACID-DEHALOGENASE-RXN	3368.97	0.0	2057.75	3249.7000000000007	1778.14	2045.71	2523.120000000001	3469.2500000000005	3139.97	2006.83	263.78	2044.02	1639.4	2346.71	4.0	5371.86	3491.94	1856.1600000000005	4000.18	2547.01	4171.18	3615.75	3675.02	2177.13	847.1700000000002	4773.23	1519.8	5392.7	1497.45	2886.99	2958.4	1530.65	1716.48	3638.1700000000014	3448.09	3031.02	1728.53	2037.6500000000005	2559.130000000001	2330.03	2879.21	1139.11
2-HYDROXYGLUTARATE-DEHYDROGENASE-RXN	57.0	0.0	43.0	84.0	33.0	56.0	67.0	118.0	35.0	55.0	0.0	21.0	4.0	49.0	0.0	53.0	81.0	29.0	31.0	18.0	18.0	26.0	97.0	45.0	6.0	51.0	5.0	34.0	13.0	35.0	34.0	21.0	27.0	59.0	66.0	52.0	31.0	47.0	55.0	42.0	40.0	6.0
2-ISOPROPYLMALATESYN-RXN	8728.53	12.0	5832.4	15116.56	10287.3	18417.080000000005	11472.760000000002	19836.66	12380.610000000002	4645.660000000002	3302.96	7630.690000000002	8744.590000000002	16920.719999999998	7.0	13259.14	10135.92	7791.190000000001	9366.29	6664.760000000001	10423.83	9823.13	9307.150000000003	6853.940000000001	3570.869999999999	11659.14	6764.230000000002	9156.82	5020.58	7497.870000000003	9142.520000000002	4593.1399999999985	4554.080000000002	12580.52	10036.530000000002	8149.08	7159.2800000000025	6448.910000000003	8533.630000000001	6495.340000000001	11878.67	6128.100000000002
2-MEBUCOA-FAD-RXN	312.5	0.0	226.0	415.5	149.5	200.0	166.5	381.5	363.5	181.0	2.2	109.6	132.0	187.0	0.0	465.0	350.5	266.5	294.0	52.0	64.5	68.0	240.5	123.5	121.5	373.0	207.5	105.0	338.0	478.5	189.0	76.0	142.5	289.5	221.0	315.0	244.5	91.0	167.6	160.0	263.0	115.0
2-METHYLCITRATE-DEHYDRATASE-RXN	747.28	0.0	504.95000000000016	792.18	393.92000000000013	424.78	663.5399999999997	940.9399999999997	1033.0999999999997	454.91000000000014	38.42999999999999	416.4	351.26	579.0899999999998	4.0	1428.98	974.22	698.8799999999997	1314.88	478.7600000000001	843.1099999999999	1130.62	638.9100000000002	335.91	300.85	1699.5600000000006	365.76	1115.34	415.86	576.59	589.9799999999998	245.11	328.19	640.3900000000002	657.9300000000002	906.9999999999997	547.93	389.3	584.7399999999999	458.95	637.2700000000002	287.1
